product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
QmCdA9gRTybZ,toys,250,16,2,20
4S8FAJkKzmSf,toys,250,18,18,12
JPJ66l1zE5Yh,toys,283,24,23,20
BHakLypneqV9,toys,1550,20,50,20
3r3bBborEWFW,toys,22600,55,40,40
GJ4e2xEfaCmh,auto,75,17,8,13
z4JDnigRJxQa,toys,1650,33,44,19
6MeNpt1MztYX,toys,400,20,20,20
W3wmzdTlJLu1,toys,1250,50,20,19
YWxNxMu4wOKG,toys,1050,36,24,22
dLxu1GG3ct1L,toys,310,16,10,12
tjn3SMAoGH2S,toys,350,17,4,12
FODQzIzeQbsI,toys,500,62,12,50
r6gJUIkgkpJn,books_general_interest,800,33,6,22
uhR7YKVFm3CF,toys,1400,20,30,20
Qv7EIL0N6X8r,office_furniture,15300,58,28,56
DLgUTcvZkF4w,bed_bath_table,1000,30,10,25
n4SKXKMNNeWx,toys,500,16,15,15
7ymC4wrimXhe,toys,1350,30,20,20
GBfZxQNyc9u9,toys,400,16,4,16
ktGNsH547Fsg,toys,600,20,22,14
8RPVxbvn4wxa,sports_leisure,1032,17,15,16
3AJd0h2sh8S8,toys,17600,49,49,23
TXyNO483fTaN,toys,1350,39,18,39
ixKNEjGAj4eD,toys,350,16,5,15
88GpxXs4ND4u,toys,100,19,3,11
RedOjqHEfbsf,pet_shop,300,30,30,30
6Ww1i7qd1Zqu,cool_stuff,1200,42,25,15
9n0RY2PLRvZV,toys,30000,60,60,60
92foFp2lQOKq,toys,8217,52,52,17
ro08JPncYzLh,garden_tools,1650,30,22,30
q1EMH8KGSNSa,telephony,200,19,3,11
rh3hTuTYDCmn,toys,300,18,9,14
fvckx1KMCsDq,toys,500,22,6,16
odgrVS8Yq2fd,toys,2950,20,20,20
sTOO8RVv8mcq,small_appliances,7350,35,35,40
THCxakg42bF1,toys,700,60,11,11
pwYcgnwRd3Ie,toys,255,16,12,13
82DpsHGTLkGB,toys,444,20,14,16
6MRGvvzjWXbS,health_beauty,250,22,12,17
IJJL2iT7InlD,toys,450,16,4,20
rHSTHjYFnJS8,toys,9750,35,12,30
Aumv6KkgWbM5,toys,1050,40,10,30
zIUa6E3GG8QT,toys,12250,62,27,47
DXG0TFaZjGHO,toys,200,16,7,11
nyzyiRsJmCyG,auto,1050,16,5,16
eIyPRx2AHkLS,toys,900,50,11,11
4TWBanzlooA1,health_beauty,1067,22,19,19
lFGT2p3CDtxY,toys,200,22,3,15
qIWjT4EOD58u,toys,900,46,14,40
bzuux5q6sc7C,sports_leisure,175,17,10,13
S7FQfywBmvjP,toys,1000,25,5,25
7iLVLgP03C2E,toys,1200,40,8,40
ifF6JUi0Bfjm,sports_leisure,4250,20,20,20
sVjELbiZZCee,sports_leisure,650,28,20,25
1LoGNpatQYCz,perfumery,400,18,11,11
p4DN57QFebOe,toys,200,16,2,11
rpc533nr2KMl,toys,850,20,9,14
uJJ1MDbybsrC,toys,1000,40,5,30
UdFJpVavkgIR,watches_gifts,120,17,12,13
wGaRb3GCUksX,construction_tools_lights,1050,16,19,16
HBtYAlLKtsAs,health_beauty,200,37,10,17
HuJZxg0ZSCIL,bed_bath_table,1450,30,15,30
ROUAsbYSCBBE,toys,917,21,15,11
VmpvTwVAuoil,toys,700,16,26,11
vV85W00BV60Y,toys,350,20,45,20
3CDBf6ByTJrR,toys,250,20,18,20
8EMcxO7AFhVP,toys,180,17,10,13
TYy66tRmsXw2,computers_accessories,100,16,6,14
OnxOVOi0JxYA,garden_tools,450,50,20,20
cJuDSXry3zBM,toys,117,23,14,14
5aDBi3OWgfMa,furniture_decor,3100,36,14,26
5uMPX8UpmYAr,toys,1350,45,15,35
Q7PB2uvDhqB8,toys,4475,44,24,31
IdYWWsfbYKtJ,toys,3300,27,24,27
PyyTniGN10b3,furniture_decor,400,69,11,11
GBV0B25C6HxF,toys,11325,18,105,30
tpXmEynfCkkE,cool_stuff,1450,62,15,32
P5BcSHy2T8HI,audio,200,27,5,20
9rBVWOWceIe9,toys,600,23,7,15
kUqbdpsgGOgb,toys,255,19,15,20
ICg52p0fIcjz,sports_leisure,250,16,15,16
JzlrUEECmSJM,toys,450,23,8,18
qaHXO7sWk7GA,toys,13100,49,25,49
UbL6ZIYzXXGE,toys,950,20,35,20
Bi7QQRGCY1nu,toys,350,16,10,15
kXoiWw3w8Fdo,toys,400,30,20,20
m23rlOhANACL,bed_bath_table,1050,16,10,16
emGXel58GpPI,toys,1150,42,11,12
lM1wJ9eFboro,toys,700,46,10,33
abm3Gd5vZxEI,toys,6100,74,58,14
HOmP1uDiX01O,toys,12250,45,35,45
nyqxLUyenh53,toys,7400,57,40,25
yJEaaj5H3JBT,toys,150,20,12,16
fdvzzz1hH5WC,toys,363,18,14,17
jd6bxt6gprS4,furniture_decor,2850,20,35,20
5kL4FGLj12p8,toys,150,16,6,11
MvPBD3Y8z9BB,toys,400,19,20,18
jmR6IrDCl0yO,toys,200,20,20,20
Dt4S29Ou3xPV,computers_accessories,867,32,14,14
09S1ttpS2mB1,housewares,200,30,40,30
oUaq0Emczjrp,toys,175,23,21,21
UbL6ZIYzXXGE,toys,950,20,35,20
65KgTVVI1VFl,electronics,200,20,20,20
ZAbh443LYjmX,watches_gifts,178,16,12,11
vNq0CRFb90zJ,baby,250,40,40,30
pZ8ZCvKHUVTr,toys,850,50,5,50
rwVonaL2MHLn,toys,175,19,11,14
5yIY4Wg2el9f,toys,600,30,15,20
j5N3VToYAzXO,auto,633,20,20,16
1VSNKpJBi2wA,toys,600,20,5,15
1MHe7HbvnuGe,toys,1900,26,26,25
Jz2KJoXMltSK,toys,610,27,12,20
AMKIgKd1s17B,health_beauty,200,22,10,18
auhCdKtvnTYK,toys,150,20,25,25
H6EbpVsFlm5M,toys,200,19,19,19
xb2NvRqn9B26,toys,1500,50,5,50
xzUbywgYxPHa,toys,2300,24,11,24
Qsi6GtmEUMDz,toys,600,16,16,16
UMmUY9Y3xdcc,toys,345,19,16,23
rpXf5Ub8Nnmh,furniture_decor,1300,34,6,26
qb1tVWXsGDeo,toys,600,20,20,20
5J7az1rwth4i,toys,250,16,2,20
UG8YxAw2JCrG,toys,1550,25,20,15
5Px6LNSvQnSN,toys,850,16,10,16
LWtfKnvqFu5N,toys,250,22,2,11
I6Wp87JoK0gg,toys,1400,27,21,21
DbGnL2x1lHkq,toys,200,16,5,11
buAErB7kXw1t,toys,500,16,19,15
1Aro4HMSRg25,toys,100,16,22,11
FW5hCJdgmq2t,stationery,750,25,10,19
185Rjb6Jfv2E,toys,150,16,16,16
mqrnNPLgsDKO,toys,750,30,30,11
wdV7yJzaz3Su,toys,4338,17,12,14
DvWmI5v2b04M,toys,200,39,9,11
dY4V4dXBbIkn,toys,1300,30,30,35
8rQj2R4Ur9rZ,toys,3400,33,25,28
hoWnJGyM5yXW,toys,1350,20,30,20
zCuOGN9gGrcg,toys,7000,20,62,35
Biwi1BNtUB7l,toys,1500,30,22,30
rpc533nr2KMl,toys,850,20,9,14
sKDQIrIZ5NXu,toys,200,30,5,16
eINcGwIYateL,auto,186,16,13,14
Ge08YEiAZ7cN,toys,1132,33,39,20
Cgyj4M73Ktlh,agro_industry_and_commerce,800,20,20,20
JKFdkAbDtUSB,toys,738,23,16,20
4E5vJsjJSojs,toys,100,16,4,11
frPceaQ1oVol,toys,100,80,10,60
sB3mH3n4QEcI,toys,1300,50,9,41
ezFgSgFLGzVz,telephony,300,17,4,12
PyjlDSHRGdSt,toys,1850,24,36,23
NBOvMLOgVscO,toys,1750,30,5,30
5ReBcEakRoMH,books_general_interest,350,24,5,17
KjjXLayyiZnc,toys,10400,16,68,32
1ITW1UtLRSmo,toys,500,30,12,15
UGODVHG54iV2,toys,1100,22,27,22
SLTlrWtcYt1m,toys,1750,37,22,40
ULHcxahLel3g,toys,900,40,4,30
xyQFCn21aPTk,pet_shop,8500,16,15,25
4XA7AdAOyKNE,toys,1150,28,14,16
uzwBYP1gLDD6,toys,1050,16,50,11
6DrmAD0kDqEK,toys,360,19,18,15
9GdRV0q8xu4N,toys,650,40,10,40
fDWGMV2fdf6I,toys,200,16,16,11
oW6KDobidlmB,toys,950,45,15,35
mfeNl9zLt9cn,cool_stuff,1700,28,36,27
PWl2yBtu82h0,perfumery,250,20,8,21
MiZyw4VoVW8W,home_construction,500,16,40,15
yZ7m4UNR1udZ,toys,600,20,35,20
LxzieVzc0fZH,toys,22350,32,74,53
XGERfTgfuZuO,toys,4755,43,40,31
MtexpXucsmLd,toys,210,17,13,16
sD1ypN9OeSY8,toys,650,16,10,16
KDodqFUipcaa,toys,600,16,2,11
0DpUyZjF9UOL,toys,2069,65,19,44
iKu1PUlpYekn,toys,975,23,25,23
EtByr6hYFH77,toys,850,25,18,40
7OJaUUm66FFl,toys,2200,30,12,32
7xyu0SQMZd3Q,toys,1300,30,25,25
IbmSEhCHVMfu,bed_bath_table,250,16,10,16
8ZQs057Gyifd,toys,400,17,7,13
T02sruZBYwTh,toys,250,40,4,30
JKSapuuhxPC1,toys,5450,38,19,33
Zwte1gvyAJJ2,toys,700,18,12,18
PnBGtzAhJMLv,bed_bath_table,4325,49,23,38
nW0R3p54wkKb,bed_bath_table,7800,33,44,33
jP8aktVk1KWT,toys,1000,54,18,16
B1RFJnB65XDp,toys,350,16,23,29
tIFPwP6C7AWg,toys,5350,36,22,36
6A9MizIb5Vbi,toys,1400,16,31,11
sCONCvmO1cEY,computers_accessories,6550,20,20,20
LRkp5Wggrbll,toys,2250,55,12,35
ssZQDTdv1ISb,toys,400,34,4,22
SPdUUKvV5waV,cool_stuff,600,40,30,40
gPcgQy5PcZcR,toys,1250,45,10,15
Y3eayqO8aOXQ,toys,850,38,10,38
kMT3xAt3xcC3,toys,450,16,16,16
mcj4hOj1Hrf6,toys,600,20,20,20
D6igreVFppYl,toys,650,33,18,27
akZjV5uMtTOT,toys,200,16,2,11
0GII09WWgwUY,toys,200,51,15,15
mnGcw2kriqKU,bed_bath_table,1350,44,2,35
YgMi6s9pFe7K,bed_bath_table,2200,30,20,25
aIFlSrarDc1d,toys,750,16,20,16
gfuzNOVbGupW,toys,1100,16,6,11
cBAt3fxHW7UR,construction_tools_construction,350,33,11,11
IQJkLLl5Ivvr,toys,2350,33,7,39
IkgGn9HxKC7r,toys,550,21,12,20
hNCbv1yQl91j,health_beauty,100,25,2,13
Kqgfn2UCqWA7,toys,10225,19,11,11
6JoK8B3KUiil,housewares,800,16,35,32
TBEACkiCz0pU,toys,11750,82,7,72
92TJVTkczXs2,costruction_tools_garden,5650,40,16,50
u4gy2lj88CeS,health_beauty,575,25,13,16
UvMy18DThrLe,toys,2000,42,25,15
ApcghNCAEToW,toys,300,16,6,12
1LSQ066jWUNB,watches_gifts,400,20,14,16
JCYXAFr8ahyo,toys,150,20,3,18
mxI9YowAcL73,luggage_accessories,100,16,3,16
u2L570yMntct,watches_gifts,500,23,15,19
0zx7dionN3yN,toys,10725,57,55,22
yZTywWZpSIvc,toys,1250,30,30,30
3yk93DQoQpk3,toys,5000,40,10,40
0UOulY5bfHxj,toys,300,17,4,12
hGKuesxtqCmW,,150,20,3,13
5J7az1rwth4i,toys,250,16,2,20
0vbEvli2JYJu,toys,1383,50,10,40
FMR12BMOH5Z6,toys,300,17,4,12
R1lJ37B1AEm7,toys,5500,45,20,45
s9CU0cBMYM3i,toys,6600,30,30,30
FNo1lYpWbRbB,toys,1450,30,10,20
XrQ7ZHlRhKg8,furniture_decor,600,30,4,20
L0SyyX3Mup1v,toys,200,16,2,11
4OWioMwEYgJB,toys,1100,30,30,30
hfEa3c65LTA2,toys,5950,20,20,20
FW7a7a0Hr5dP,toys,400,30,15,15
UgkSjxoiV9Ev,toys,2600,50,10,30
ktHbaUWLPcUG,toys,150,16,16,11
TcEvG8mXayC7,toys,267,19,18,17
sCONCvmO1cEY,computers_accessories,6550,20,20,20
JCwoFa48n42B,toys,25950,60,36,42
t81GFfysJAAM,toys,200,21,6,14
W8ML7kG0WBJQ,cool_stuff,800,16,7,12
J5khsr8XxuLO,toys,10700,93,63,11
7waMs5p8DbCz,electronics,100,18,20,16
0mGWJQIvFMid,home_appliances,1250,65,8,38
Y5y51yZrpuyf,toys,275,18,4,12
FgduhASwhzaj,sports_leisure,1400,21,16,16
JUZSyxq6s6nI,toys,400,20,12,15
1njZn6FptVM9,toys,2600,46,8,38
aTYSh9XHXj0t,toys,183,16,18,16
U2lPSdAiLVXr,toys,5700,20,6,13
r0YGuNU1uijS,sports_leisure,1563,20,16,17
GaJLTdMZUnPr,toys,300,25,8,19
qXjEajXUiikl,housewares,8525,27,58,28
FrLl20G0qKf3,toys,350,80,10,60
Ob16smuXsukR,sports_leisure,200,16,5,13
HpMbJAttOmXr,toys,3500,36,25,21
eaofBA31DjsP,toys,1100,24,42,11
hX8Ip4bUUmtg,cool_stuff,200,30,20,40
pwKC4WGEtMsM,housewares,350,22,8,19
ogdUZmNTAPix,toys,200,35,5,13
HhAtKukEU7VT,toys,1867,36,6,36
EY2vEtE5oHjr,watches_gifts,235,16,14,14
KwqpyCg16vLV,toys,350,25,8,19
cXhlilqY1L1P,baby,1150,42,25,15
MVzvxLOXlwH0,toys,4550,40,30,40
AiKnucErxdfC,home_appliances,4920,65,11,33
F3CLDGFOYeL4,toys,253,16,11,13
YhpN6VenEu5S,auto,3900,27,16,28
7jrXMrawS7N2,toys,125,17,6,13
dAz11YkQkoue,health_beauty,100,20,15,15
awyEEBGW0SxM,toys,1450,69,11,11
EbXvBHpCdrqk,toys,7750,28,55,37
CPEY6KJCqMMD,toys,13450,60,32,42
M9Rq7Nx8etjk,toys,7000,26,47,27
kweqx7pqq3xL,bed_bath_table,3000,45,15,35
sS04DjMZmgz0,toys,5650,36,26,36
xTZMb8PUUYsf,toys,470,21,14,18
uFjwtQskkcOs,toys,2000,16,50,16
yZJweQSasMAW,toys,350,19,19,13
2Sht5Ify9u5z,toys,541,19,12,16
d8F4AQEnCnwz,toys,200,16,6,11
vtWveC2a94D5,toys,600,50,12,50
GGQvhbIFLiw3,sports_leisure,200,17,10,11
RgFI2vyNBHk1,toys,5750,36,44,24
3hFgY14cseag,toys,5650,73,73,20
bqCRMaaMtTWX,furniture_decor,1400,40,10,34
K5iq4VCYBki3,toys,183,17,4,12
NpxON7n7ocZD,toys,500,40,18,30
y7TVMOiKzQCg,toys,800,95,8,70
vxRtJDPXCDSn,toys,600,30,10,35
Aa6Ze02d6XVw,toys,1150,105,13,13
XUvp4IrMlsmC,toys,200,24,2,17
znSsQzhUxWxZ,toys,2250,28,28,28
5NWOSIxSNimm,toys,850,35,10,20
7aGuv4uP9yXh,toys,700,36,21,36
3j6IQ16FVTTD,toys,950,40,4,30
eprI6SIIMwlP,toys,1050,27,30,16
b1j5e3u6rAAN,toys,300,16,2,11
C0bykIoYiloG,toys,617,21,12,17
jrc0v3ZRw6Zg,bed_bath_table,800,20,20,20
DcKGW6WiUtSs,toys,1000,16,2,11
STwfYfdfvZ5g,toys,200,20,20,20
rZ5pT7KeDGN2,toys,710,19,13,14
h8Z0gk0aPh0a,toys,100,16,6,16
6ukbQGFlKEg3,computers_accessories,223,19,12,12
PynEWnxTZKEg,bed_bath_table,17800,58,40,50
EG4wDSpFyTth,health_beauty,250,22,10,18
5p34yHlx2OtC,toys,800,42,8,26
lJJm6FUINjvV,toys,700,20,20,20
SrKWdeE0EEzs,toys,400,18,20,20
zM8Yfarmlkqt,toys,1350,16,10,16
qeFwzEB1hCse,sports_leisure,150,20,10,15
mijXgidgD3aS,toys,2100,16,29,36
rJfJJfLklZk0,toys,300,18,8,13
4iKhnY76OmGt,toys,190,17,13,14
8NQnTHAQz4sz,toys,100,20,13,15
y2MAnns4G96G,computers_accessories,207,19,11,14
KbN9lsh9uJef,garden_tools,150,16,2,11
Qg34nVRgQmA8,toys,200,16,2,11
BuMA9g0RCLlr,toys,450,16,7,11
Biwi1BNtUB7l,toys,1500,30,22,30
FxWMHo3HX73Q,toys,130,17,4,14
0vbEvli2JYJu,toys,1383,50,10,40
cBN56yE7YJYq,health_beauty,180,16,13,11
FDyn1d6NWoAt,toys,1300,37,5,28
qq7Qtl3JlyyQ,toys,200,20,20,20
JLWzUIFlnnhC,sports_leisure,200,35,15,15
iYhf800PjG8z,toys,1500,30,10,30
sPiQxH4jxtYJ,toys,16100,35,65,44
qJETGSKhRIpy,toys,1075,22,23,22
lfy8DS7b1v6q,toys,300,28,13,12
qwXQxR8t1Ktz,toys,350,25,15,25
AMKIgKd1s17B,health_beauty,200,22,10,18
FIRWoPQJGXPE,garden_tools,9200,33,7,33
n5XfgDdNSYR8,toys,30000,62,78,36
edvL52sahEJo,toys,4900,36,22,36
E9OiMOkPkNam,toys,335,17,11,16
JLD6bIbn09ps,toys,1623,32,15,39
b8v1i53HAnFw,toys,8400,61,13,61
JUZSyxq6s6nI,toys,400,20,12,15
X9Gy7XXvSNfY,toys,350,37,5,30
zbOpRaWbl8I1,toys,575,30,11,17
9cjTpHxEBMfm,toys,800,60,7,11
K3ZuYFEWttQt,toys,317,18,10,12
jesinFmqIl6m,toys,600,28,20,23
KMLmHlC7P87T,telephony,350,17,4,13
gO3HkbqTzW6x,cool_stuff,5200,63,2,79
7l0H7PUV8lwY,electronics,133,18,11,14
s18btB71b7ak,toys,200,30,12,20
L3qZtj7CEpCy,toys,150,20,5,20
fNB1XUnxNW7s,toys,5850,60,20,29
4VIws8ixtz0J,toys,200,25,7,16
eaXQkE7GVzQs,bed_bath_table,1550,30,10,30
Wnh7LXMhF6kK,toys,1200,20,25,20
9vwXMVeCWfoK,toys,200,16,2,20
pCt5KHS6fS4S,toys,600,34,17,28
gdMYKhYCddwk,toys,894,26,19,24
4VUtW6J2hiOQ,toys,1650,30,8,30
k1G4RHt3R7Nk,toys,950,20,35,20
yzZMZT4B4wla,toys,250,25,25,25
5h3JMJWc9fcG,toys,3600,60,12,30
Nj1fNHCDcbif,toys,24200,40,90,60
6FjrxbT9ClXR,watches_gifts,501,18,13,14
J3OGEn3afuE2,toys,200,20,30,20
D2X183xyi0Bt,auto,7050,102,4,41
Kv3YdAHpcggy,toys,200,18,6,11
x2473gHktSB1,toys,900,25,12,38
sB3mH3n4QEcI,toys,1300,50,9,41
OLTwhJ2RtlRz,sports_leisure,400,44,13,44
5jMIVuqP4wHO,auto,800,30,20,25
gty5uS6url4P,toys,200,20,2,15
jANurZ24EB64,toys,2550,46,16,25
unyXXeCSrRdJ,toys,264,17,14,16
qiU6uljqd8aK,toys,875,25,18,40
K9t8alZdO7Sf,toys,805,28,37,25
m0Lw8m6joRAS,toys,350,40,4,30
gI9rd44xV53D,toys,5600,35,35,35
E34WhxojXkDu,toys,300,16,11,11
AqBLYj1DnQmW,toys,1150,36,13,14
E0wO0I28vexS,health_beauty,371,20,16,16
R2ovLOXQbu6W,toys,100,17,3,12
tWnVpoAhFPBj,toys,1100,23,13,26
nFZKtmOCvng2,toys,300,16,5,15
BgfpCuF4QjaT,toys,6050,38,30,28
YG7qG1MQlhjp,toys,200,18,3,20
ju6l3iwqBxTZ,toys,9450,85,10,33
VcU0FP9DjfBt,toys,550,40,5,30
otymmUodVXz8,toys,500,27,35,22
K8PZ3U1il6K8,toys,820,18,12,16
qvGya8UG5V4s,toys,2438,28,31,24
huOtiYFnpes9,toys,525,16,16,18
SLTlrWtcYt1m,toys,1750,37,22,40
4YiEl1Pd11SI,toys,800,30,15,16
TUvP91PNz1RA,telephony,117,19,4,12
kj022WhRpa9f,stationery,2100,16,9,11
26TCLiuQ4VRT,toys,2400,42,25,15
HItnzvAYlUle,bed_bath_table,6450,100,10,11
sCONCvmO1cEY,computers_accessories,6550,20,20,20
kPPSustsETnR,toys,250,16,2,20
3gcAlag75NxL,toys,350,17,14,15
eUUR2Vf5sMqC,toys,4900,20,26,20
ZW9Y7gsbYCnM,toys,1350,46,2,36
xl7fxh09W8xU,toys,4105,67,10,67
dAz11YkQkoue,health_beauty,100,20,15,15
oUaq0Emczjrp,toys,175,23,21,21
njXBXY6brn26,toys,1350,19,17,23
z9E4t6eJNURm,toys,400,26,16,21
Sex1oPQ5g59P,housewares,600,25,8,15
5RlYnlEhpCUL,cool_stuff,1625,44,24,32
Lqe98dYBeetq,toys,950,40,5,30
esWD7Wxlp3sm,toys,750,26,14,26
kNRmpsZIXkXU,toys,850,16,19,15
kcCEBVHhv2Qf,toys,1200,30,5,20
Frot5FLjBR6q,toys,175,20,20,20
jP8aktVk1KWT,toys,1000,54,18,16
bfkYf8WcDtMl,toys,250,16,5,15
pXBprCemFhxi,toys,400,25,10,11
zVEpLucHvV0G,toys,150,32,2,24
YgnBaIterOVh,toys,2650,16,16,62
YG7qG1MQlhjp,toys,200,18,3,20
LRRZjZkFW4Zu,toys,675,16,11,11
s4xdWEWcLuKb,health_beauty,250,19,11,23
a1FpBzopPSp2,toys,217,18,4,13
8aZXszdxKywd,toys,200,16,2,12
7aIM7pqry6l2,toys,133,22,5,17
kClC92frHiTQ,toys,2500,41,8,36
hfZJrlzbESh6,sports_leisure,1300,100,8,15
LP9yzvAzxDXy,toys,750,32,9,24
Clpt9JGtOL7P,toys,975,37,31,17
bxjTCqZUvxct,toys,1600,32,9,21
bmIY1mqSXNZK,toys,30000,105,20,50
NsfeYmlD6FXr,health_beauty,150,16,5,17
puYAHcO6bh5d,toys,375,25,12,16
MhxMO3PXly3Y,toys,200,19,5,13
9rY1BmzCTMgb,toys,12000,65,30,40
U4mv7dmNVM83,toys,67,17,15,14
NIv11AzNEGX2,bed_bath_table,350,70,8,45
JCdfJbT3dMnM,computers_accessories,200,41,2,29
1KFat1C3QAqr,toys,2750,63,56,16
rA0r94YD97un,toys,250,16,2,20
ZSG9XVyFomzL,toys,100,19,3,11
d5NzWy9DgLhk,toys,150,21,9,14
s284eb92Zw1i,toys,1500,40,25,20
5uMPX8UpmYAr,toys,1350,45,15,35
uDIWaQnuUe37,toys,350,25,15,15
4lD5P0mBTE81,toys,700,31,6,25
8kUYWjdaVCxf,toys,250,41,2,29
279KdDgJYL8j,toys,7650,28,55,37
bgpRDMoEZQXE,toys,18233,47,60,23
HZrJmXcgwDbD,toys,7050,30,20,17
HhAtKukEU7VT,toys,1867,36,6,36
0vbEvli2JYJu,toys,1383,50,10,40
6VTctKKOfsFX,toys,900,33,9,38
ymZvN9XtTHxn,toys,1110,19,11,18
guKD6CdA1ReN,toys,2900,67,3,31
KwqpyCg16vLV,toys,350,25,8,19
gO3HkbqTzW6x,cool_stuff,5200,63,2,79
Z0u1lpfu5xfm,toys,400,16,9,11
20FNoqVagwUj,toys,2533,33,30,23
EnibnO5hywd9,health_beauty,200,22,3,15
pcitzZREeqdS,toys,600,30,15,20
jINWNhit3PLh,fashion_male_clothing,800,45,10,35
43tazj2WmezZ,toys,500,18,6,21
NDjTgwCB0TgB,toys,300,16,14,11
zshJhzyjUYvc,toys,169,16,10,12
OUyfvNrsmTIE,toys,300,16,2,20
qppmqFCv4ioO,toys,550,16,10,16
M3ohAJWDxzvu,toys,1450,25,12,35
X9sl5gbsIDb6,toys,1825,53,10,40
cXRaTvdDCtyL,toys,282,17,11,14
TKNiFZxm7gs7,toys,350,16,2,20
dLLUdgjrUB1a,baby,2400,31,43,21
0vbEvli2JYJu,toys,1383,50,10,40
vmWAxXzeMeyL,toys,300,30,6,20
bmxuFbair4Vg,toys,150,20,20,20
lE8owQbvCTRz,toys,300,17,4,12
zaI9PIIEkdmO,toys,6800,40,19,35
ZWc6ka4ieCQO,furniture_decor,500,68,8,13
XUdx93I6Tns0,toys,2600,18,40,13
Amo5hpDtPLHr,toys,292,17,8,12
thVu8wtNKd5H,toys,2900,35,12,30
Hba9fwAeIxtU,toys,400,39,7,18
NH05fzs153wl,garden_tools,3750,32,14,22
vg9iZ0guOsab,baby,750,50,5,40
ZcYBmwngvDDi,toys,800,23,13,26
4PchrRgM7uc9,toys,4300,30,30,30
4VIws8ixtz0J,toys,200,25,7,16
mAl9esTpjG96,toys,700,35,7,27
fpDdyc3WSBmW,luggage_accessories,850,25,50,30
LxzieVzc0fZH,toys,22350,32,74,53
CSn8bvybydlp,toys,1100,26,34,42
h4OHr6EVIRll,toys,383,17,13,14
upFmFFhqiS9X,toys,150,16,7,20
nszV5PxkMUGV,office_furniture,650,20,12,15
uV8aJmwNuzUk,toys,1950,24,35,26
nAVbZEBuXkZU,signaling_and_security,250,20,11,15
7LYLIoUQv63k,toys,150,16,2,11
pXAjeSNZYWpt,toys,200,16,5,15
5RlYnlEhpCUL,cool_stuff,1625,44,24,32
RJlh7J5FW9HV,toys,700,19,9,15
lbws6eAHzClZ,toys,3300,50,30,30
FsYsffFhh1WM,toys,1400,45,8,35
W6lXkVSI9mPq,toys,9900,30,39,38
Djhx8wxXNBcS,toys,500,50,11,40
TOOtACwCpI9S,toys,7050,50,21,21
PVDE79XaNKYk,toys,350,16,16,28
ptjyfJG7aeXU,toys,400,35,30,20
oOaSJRgHF52n,toys,4800,82,8,39
sCONCvmO1cEY,computers_accessories,6550,20,20,20
HksROHzM9Cfd,toys,300,16,16,16
N95a8zDus3tZ,toys,8700,52,51,17
Py1Hh9zDLS2x,toys,600,21,8,29
HPOCq8vZi22U,office_furniture,13350,57,56,22
E9OiMOkPkNam,toys,335,17,11,16
uWFY9xqk58wF,toys,800,35,7,28
ucePnNrnkTwo,toys,1825,44,14,34
17gYhYlCCRNq,toys,400,30,4,20
12Zf4858L215,toys,500,25,14,22
ro08JPncYzLh,garden_tools,1650,30,22,30
eC8tS6wFWAPu,toys,100,21,9,14
1TCFAwFAlNcn,toys,100,18,8,13
XrQ7ZHlRhKg8,furniture_decor,600,30,4,20
DsP0QUh8tgta,toys,100,20,20,20
MnBZEOVqn5l8,fashion_bags_accessories,975,33,25,28
v4ZwtEGQ4N0h,furniture_decor,18200,40,60,40
yhM1TNmnd3og,watches_gifts,400,16,2,20
ifMFQz9YoESQ,toys,8100,40,30,40
TU9nQrOiaIWF,toys,4200,78,4,47
UKqEgC0YTqg2,toys,100,16,5,14
XqmdGKRbTetH,toys,160,19,11,14
MXIDpBL8zOVA,toys,1350,27,9,18
D6igreVFppYl,toys,650,33,18,27
SuUXinRKowyr,toys,3250,30,16,40
cXD3gh90wBkk,toys,200,25,8,18
TVH7pPUf8oWb,toys,650,40,2,30
cKboTGrWp54z,toys,2600,17,17,60
aDdtTx4z1mKf,toys,300,20,10,20
q1LBE6S4s8Vj,toys,150,17,19,14
s6npMSPLz7oy,electronics,150,24,8,16
slXldPosfivQ,toys,966,22,45,27
HdjfHHhQ1ZKW,toys,300,17,7,12
VLFoixZYA5dH,toys,833,20,12,19
JWUbhzyV2rCA,toys,300,30,4,30
rT5AVLYun6XU,toys,536,21,11,15
5EFBA7VYOItK,toys,321,19,14,13
xl7fxh09W8xU,toys,4105,67,10,67
Ffe8gTdmyO3U,toys,533,22,11,20
ne5PFvFr0qm1,housewares,1500,45,25,35
2cC62JdNkDpQ,toys,2450,35,10,35
1WcJPdx9KYiV,toys,275,22,3,16
KsFpQoReqOyx,cool_stuff,18350,70,24,44
q6zni6G5KCcE,toys,1800,25,14,23
a1FpBzopPSp2,toys,217,18,4,13
eubUuxfY8qSx,toys,450,27,27,27
dvTBuno6csPg,toys,5000,30,31,30
aAsTdEYzIfvv,toys,200,22,11,16
6Ww1i7qd1Zqu,cool_stuff,1200,42,25,15
jcuoOWPzycB3,sports_leisure,1500,20,20,20
kB5XfPx0WWZk,toys,400,20,7,20
lJLs2mlKhVCa,,220,21,11,16
30Li9zDpzfZ8,toys,3900,35,23,35
eu0K7e1xGiHl,toys,475,23,23,21
H26KshXBWc0C,toys,1517,23,18,13
uhR7YKVFm3CF,toys,1400,20,30,20
5QSigweVvCCV,stationery,2283,27,35,35
